_, z_pos, 0.005, 0.015, 0.025, 0.035, 0.045, 0.055, 0.065, 0.07500000000000001, 0.08499999999999999, 0.095, 0.10500000000000001, 0.11499999999999999, 0.125, 0.135, 0.14500000000000002, 0.155, 0.165, 0.175, 0.185, 0.195, 0.20500000000000002, 0.215, 0.225, 0.235, 0.245, 0.255, 0.265, 0.275, 0.28500000000000003, 0.295, 0.305, 0.315, 0.325, 0.335, 0.34500000000000003, 0.355, 0.365, 0.375, 0.385, 0.395, 0.405, 0.41500000000000004, 0.425, 0.435, 0.445, 0.455, 0.465, 0.475, 0.485, 0.495, 0.505, 0.515, 0.525, 0.535, 0.545, 0.555, 0.5650000000000001, 0.575, 0.585, 0.595, 0.605, 0.615, 0.625, 0.635, 0.645, 0.655, 0.665, 0.675, 0.685, 0.6950000000000001, 0.7050000000000001, 0.715, 0.725, 0.735, 0.745, 0.755, 0.765, 0.775, 0.785, 0.795, 0.805, 0.8150000000000001, 0.8250000000000001, 0.835, 0.845, 0.855, 0.865, 0.875, 0.885, 0.895, 0.905, 0.915, 0.925, 0.935, 0.9450000000000001, 0.9550000000000001, 0.965, 0.975, 0.985, 0.995
0, Steady, 5136615.999293351, 5136061.518391458, 5135488.914692391, 5134898.181424158, 5134289.311618719, 5133662.298111595, 5133017.133541468, 5132353.810349764, 5131672.320780241, 5130972.656878544, 5130254.810491768, 5129518.773267997, 5128764.536655843, 5127992.091903959, 5127201.430060558, 5126392.541972905, 5125565.41828681, 5124720.049446098, 5123856.425692077, 5122974.5370629905, 5122074.373393457, 5121155.924313901, 5120219.1792499665, 5119264.127421926, 5118290.757844073, 5117299.059324102, 5116289.020462478, 5115260.629651795, 5114213.875076121, 5113148.744710324, 5112065.226319398, 5110963.307457763, 5109842.975468562, 5108704.217482939, 5107547.020419306, 5106371.370982598, 5105177.255663512, 5103964.660737741, 5102733.572265182, 5101483.976089143, 5100215.857835528, 5098929.202912013, 5097623.996507204, 5096300.223589786, 5094957.868907657, 5093596.916987044, 5092217.352131604, 5090819.158421523, 5089402.319712583, 5087966.819635225, 5086512.641593599, 5085039.768764588, 5083548.184096829, 5082037.870309712, 5080508.8098923685, 5078960.985102635, 5077394.377966014, 5075808.970274608, 5074204.743586047, 5072581.679222389, 5070939.758269017, 5069278.961573506, 5067599.269744485, 5065900.663150475, 5064183.121918716, 5062446.625933967, 5060691.154837305, 5058916.6880248925, 5057123.2046467345, 5055310.683605419, 5053479.103554832, 5051628.442898863, 5049758.679790085, 5047869.792128422, 5045961.757559791, 5044034.55347473, 5042088.157007006, 5040122.545032203, 5038137.6941662915, 5036133.580764174, 5034110.18091822, 5032067.47045677, 5030005.424942623, 5027924.01967151, 5025823.229670535, 5023703.029696603, 5021563.394234827, 5019404.297496904, 5017225.713419482, 5015027.615662497, 5012809.977607486, 5010572.772355885, 5008315.972727298, 5006039.551257743, 5003743.480197877, 5001427.731511196, 4999092.276872214, 4996737.087664607, 4994362.134979349, 4991967.389612807
