_, z_pos, 0.005, 0.015, 0.025, 0.035, 0.045, 0.055, 0.065, 0.07500000000000001, 0.08499999999999999, 0.095, 0.10500000000000001, 0.11499999999999999, 0.125, 0.135, 0.14500000000000002, 0.155, 0.165, 0.175, 0.185, 0.195, 0.20500000000000002, 0.215, 0.225, 0.235, 0.245, 0.255, 0.265, 0.275, 0.28500000000000003, 0.295, 0.305, 0.315, 0.325, 0.335, 0.34500000000000003, 0.355, 0.365, 0.375, 0.385, 0.395, 0.405, 0.41500000000000004, 0.425, 0.435, 0.445, 0.455, 0.465, 0.475, 0.485, 0.495, 0.505, 0.515, 0.525, 0.535, 0.545, 0.555, 0.5650000000000001, 0.575, 0.585, 0.595, 0.605, 0.615, 0.625, 0.635, 0.645, 0.655, 0.665, 0.675, 0.685, 0.6950000000000001, 0.7050000000000001, 0.715, 0.725, 0.735, 0.745, 0.755, 0.765, 0.775, 0.785, 0.795, 0.805, 0.8150000000000001, 0.8250000000000001, 0.835, 0.845, 0.855, 0.865, 0.875, 0.885, 0.895, 0.905, 0.915, 0.925, 0.935, 0.9450000000000001, 0.9550000000000001, 0.965, 0.975, 0.985, 0.995
0, Steady, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05, 2.871e-05
