_, z_pos, 0.005, 0.015, 0.025, 0.035, 0.045, 0.055, 0.065, 0.07500000000000001, 0.08499999999999999, 0.095, 0.10500000000000001, 0.11499999999999999, 0.125, 0.135, 0.14500000000000002, 0.155, 0.165, 0.175, 0.185, 0.195, 0.20500000000000002, 0.215, 0.225, 0.235, 0.245, 0.255, 0.265, 0.275, 0.28500000000000003, 0.295, 0.305, 0.315, 0.325, 0.335, 0.34500000000000003, 0.355, 0.365, 0.375, 0.385, 0.395, 0.405, 0.41500000000000004, 0.425, 0.435, 0.445, 0.455, 0.465, 0.475, 0.485, 0.495, 0.505, 0.515, 0.525, 0.535, 0.545, 0.555, 0.5650000000000001, 0.575, 0.585, 0.595, 0.605, 0.615, 0.625, 0.635, 0.645, 0.655, 0.665, 0.675, 0.685, 0.6950000000000001, 0.7050000000000001, 0.715, 0.725, 0.735, 0.745, 0.755, 0.765, 0.775, 0.785, 0.795, 0.805, 0.8150000000000001, 0.8250000000000001, 0.835, 0.845, 0.855, 0.865, 0.875, 0.885, 0.895, 0.905, 0.915, 0.925, 0.935, 0.9450000000000001, 0.9550000000000001, 0.965, 0.975, 0.985, 0.995
0, Steady, 510.79812445363564, 547.7322759211622, 566.2058342895858, 580.9327338938457, 594.2873312966692, 607.0236423799024, 619.4561245147545, 631.7370883735009, 643.9473717887827, 656.1324147793794, 668.3186419200363, 680.5216450356197, 692.7505731595802, 705.0106213284756, 717.304504096936, 729.6333585179605, 741.9973128748546, 754.3958527323822, 766.8280605104105, 779.2927742168426, 791.7886934631094, 804.3144505239613, 816.8686578996509, 829.4499399088309, 842.0569533374556, 854.6884005441833, 867.3430373502734, 880.0196773234449, 892.7171935774311, 905.4345188740454, 918.1706445822333, 930.9246188859678, 943.6955445181763, 956.4825762164899, 969.2849180385379, 982.1018206329159, 994.9325785320747, 1007.7765275118654, 1020.6330420470283, 1033.5015328807972, 1046.3814447188572, 1059.272254052269, 1072.1734671100085, 1085.0846179390483, 1098.0052666080703, 1110.9349975297, 1123.8734178954433, 1136.8201562171205, 1149.7748609684445, 1162.7371993204288, 1175.7068559644429, 1188.6835320169655, 1201.6669440003514, 1214.6568228942244, 1227.6529132524406, 1240.6549723808607, 1253.662769571505, 1266.676085388959, 1279.6947110051947, 1292.718447579247, 1305.7471056784575, 1318.780504738227, 1331.818472557473, 1344.8608448271696, 1357.907464689586, 1370.9581823259873, 1384.012854570759, 1397.0713445500667, 1410.1335213433044, 1423.1992596657242, 1436.2684395707538, 1449.3409461706317, 1462.416669374083, 1475.4955036398628, 1488.5773477450814, 1501.6621045673114, 1514.7496808795404, 1527.8399871571175, 1540.9329373958938, 1554.0284489408175, 1567.1264423243047, 1580.2268411137425, 1593.3295717675503, 1606.4345634992337, 1619.5417481489394, 1632.651060062031, 1645.7624359742495, 1658.875814903045, 1671.9911380447127, 1685.1083486769598, 1698.2273920665934, 1711.3482153820064, 1724.4707676101825, 1737.5949994779546, 1750.720863377257, 1763.848313294148, 1776.977304741382, 1790.1077946943221, 1803.2397415300084, 1816.3731049692026
