_, z_pos, 0.005, 0.015, 0.025, 0.035, 0.045, 0.055, 0.065, 0.07500000000000001, 0.08499999999999999, 0.095, 0.10500000000000001, 0.11499999999999999, 0.125, 0.135, 0.14500000000000002, 0.155, 0.165, 0.175, 0.185, 0.195, 0.20500000000000002, 0.215, 0.225, 0.235, 0.245, 0.255, 0.265, 0.275, 0.28500000000000003, 0.295, 0.305, 0.315, 0.325, 0.335, 0.34500000000000003, 0.355, 0.365, 0.375, 0.385, 0.395, 0.405, 0.41500000000000004, 0.425, 0.435, 0.445, 0.455, 0.465, 0.475, 0.485, 0.495, 0.505, 0.515, 0.525, 0.535, 0.545, 0.555, 0.5650000000000001, 0.575, 0.585, 0.595, 0.605, 0.615, 0.625, 0.635, 0.645, 0.655, 0.665, 0.675, 0.685, 0.6950000000000001, 0.7050000000000001, 0.715, 0.725, 0.735, 0.745, 0.755, 0.765, 0.775, 0.785, 0.795, 0.805, 0.8150000000000001, 0.8250000000000001, 0.835, 0.845, 0.855, 0.865, 0.875, 0.885, 0.895, 0.905, 0.915, 0.925, 0.935, 0.9450000000000001, 0.9550000000000001, 0.965, 0.975, 0.985, 0.995
0, Steady, 3031414.4606731185, 3159516.466583498, 3287617.51118654, 3415717.593343222, 3543816.711872957, 3671914.8655534717, 3800012.0531206713, 3928108.2732685087, 4056203.5246488387, 4184297.8058712785, 4312391.115503053, 4440483.4520688495, 4568574.814050644, 4696665.19988755, 4824754.607975649, 4952843.036667817, 5080930.484273552, 5209016.949058794, 5337102.429245759, 5465186.92301275, 5593270.428493999, 5721352.943779498, 5849434.466914856, 5977514.995901167, 6105594.528694906, 6233673.063207831, 6361750.59730689, 6489827.1288141105, 6617902.655506403, 6745977.175115257, 6874050.685326281, 7002123.183778639, 7130194.668064435, 7258265.135728141, 7386334.584266122, 7514403.011126263, 7642470.413707717, 7770536.789360653, 7898602.135386042, 8026666.449035469, 8154729.727510864, 8282791.967964267, 8410853.167497542, 8538913.323162084, 8666972.431958513, 8795030.490836343, 8923087.496693635, 9051143.446376676, 9179198.336679582, 9307252.164343966, 9435304.926058533, 9563356.618458716, 9691407.238126265, 9819456.781588841, 9947505.245319618, 10075552.625736825, 10203598.919203328, 10331644.122026151, 10459688.230455982, 10587731.24068667, 10715773.148854658, 10843813.951038383, 10971853.64325767, 11099892.221473109, 11227929.681585526, 11355966.019435586, 11484001.230803564, 11612035.311409231, 11740068.256911715, 11868100.06290922, 11996130.724938553, 12124160.238474552, 12252188.598929409, 12380215.801651983, 12508241.841927122, 12636266.714974992, 12764290.41595041, 12892312.939942192, 13020334.28197251, 13148354.436996242, 13276373.399900315, 13404391.165503042, 13532407.728553466, 13660423.083730683, 13788437.22564313, 13916450.148827933, 14044461.847750166, 14172472.316802142, 14300481.55030269, 14428489.5424964, 14556496.287552888, 14684501.77956601, 14812506.012553092, 14940508.980454145, 15068510.677131051, 15196511.096366739, 15324510.23186437, 15452508.077246482, 15580504.626054127, 15708499.87174601
